Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,WC,NC,BibColor,PursuitStartDistance,ResultOrder_shooting,ResultOrder_range,ResultOrder_ski,RaceId,EventId,EventName,RaceDate,Season,Genre,TotalTime_seconds,Behind_seconds,TotalTime_shooting_seconds,Behind_shooting_seconds,TotalTime_range_seconds,Behind_range_seconds,TotalTime_ski_seconds,Behind_ski_seconds,prone_shooting1,prone_shooting2,standing_shooting1,standing_shooting2,prone_shooting,standing_shooting,accuracy_prone_shooting1,accuracy_prone_shooting2,accuracy_standing_shooting1,accuracy_standing_shooting2,accuracy_prone,accuracy_standing,accuracy_total,race_name,compet_name
11.0,,BTPOL20203199901,JAKIELA Joanna,POL,0+1+0+0,1.0,30.0,130.0,,0,44.0,41.0,28.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2764.3,120.4,122.4,26.8,213.0,29.1,2491.3,157.2,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
12.0,,BTSUI22909200001,BASERGA Amy,SUI,0+1+0+0,1.0,29.0,129.0,,0,9.0,11.0,34.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2770.7,126.8,108.1,12.5,200.5,16.6,2510.2,176.1,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
13.0,,BTAUT22505199701,STEINER Tamara,AUT,0+0+0+0,0.0,28.0,128.0,,0,38.0,48.0,54.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2777.1,133.2,121.1,25.5,214.6,30.7,2562.5,228.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Individual,world_cup
14.0,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,1+0+1+0,2.0,27.0,127.0,,0,23.0,22.0,16.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2778.9,135.0,115.7,20.1,204.8,20.9,2454.1,120.0,1.0,1.0,0.0,0.0,2.0,0.0,80.0,80.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
15.0,,BTSWE22706199401,GESTBLOM Linn,SWE,1+0+0+1,2.0,26.0,126.0,,0,47.0,37.0,18.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2790.1,146.2,122.9,27.3,210.6,26.7,2459.5,125.4,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
16.0,,BTSWE20211199501,OEBERG Hanna,SWE,0+1+1+1,3.0,25.0,125.0,,0,13.0,6.0,7.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2795.9,152.0,110.0,14.4,196.4,12.5,2419.5,85.4,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
17.0,,BTITA20304199001,WIERER Dorothea,ITA,0+0+0+2,2.0,24.0,124.0,,0,3.0,3.0,26.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2796.7,152.8,104.6,9.0,191.7,7.8,2485.0,150.9,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,Individual,world_cup
18.0,,BTEST21308199601,KUELM Susan,EST,0+0+0+1,1.0,23.0,123.0,,0,20.0,38.0,40.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2803.2,159.3,115.3,19.7,210.8,26.9,2532.4,198.3,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
19.0,,BTSUI20212199101,GASPARIN Elisa,SUI,0+1+0+0,1.0,22.0,122.0,,0,29.0,21.0,45.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2805.0,161.1,119.3,23.7,204.6,20.7,2540.4,206.3,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
20.0,,BTITA23108200101,PASSLER Rebecca,ITA,0+0+1+0,1.0,21.0,121.0,,0,1.0,1.0,53.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2805.2,161.3,95.6,0.0,183.9,0.0,2561.3,227.2,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
21.0,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,0+2+0+2,4.0,20.0,120.0,,0,86.0,82.0,2.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2818.3,174.4,142.1,46.5,232.4,48.5,2345.9,11.8,0.0,0.0,2.0,2.0,0.0,4.0,100.0,100.0,60.0,60.0,100.0,60.0,80.0,Individual,world_cup
22.0,,BTUKR20407199201,PETRENKO Iryna,UKR,0+1+0+1,2.0,19.0,119.0,,0,47.0,34.0,30.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2824.5,180.6,122.9,27.3,209.2,25.3,2495.3,161.2,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
23.0,,BTGER21606199601,HETTICH-WALZ Janina,GER,0+2+0+1,3.0,18.0,,,0,25.0,23.0,13.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2826.8,182.9,117.5,21.9,204.9,21.0,2441.9,107.8,0.0,0.0,2.0,1.0,0.0,3.0,100.0,100.0,60.0,80.0,100.0,70.0,85.0,Individual,world_cup
24.0,,BTFRA22810199801,JEANMONNOT Lou,FRA,0+1+1+1,3.0,17.0,117.0,,0,45.0,28.0,12.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2828.4,184.5,122.7,27.1,206.6,22.7,2441.8,107.7,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
25.0,,BTNOR20609199501,LIE Lotte,BEL,0+1+0+0,1.0,16.0,116.0,,0,52.0,54.0,51.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2832.0,188.1,124.2,28.6,218.0,34.1,2554.0,219.9,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
26.0,,BTMDA21107199501,STREMOUS Alina,MDA,0+2+0+0,2.0,15.0,115.0,,0,92.0,90.0,23.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2842.4,198.5,155.5,59.9,249.0,65.1,2473.4,139.3,0.0,0.0,2.0,0.0,0.0,2.0,100.0,100.0,60.0,100.0,100.0,80.0,90.0,Individual,world_cup
27.0,,BTITA23004199801,COMOLA Samuela,ITA,1+0+0+0,1.0,14.0,,,0,69.0,71.0,52.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2844.0,200.1,132.4,36.8,225.7,41.8,2558.3,224.2,1.0,0.0,0.0,0.0,1.0,0.0,80.0,100.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
28.0,,BTNOR21702199901,ARNEKLEIV Juni,NOR,1+1+0+1,3.0,13.0,,,0,34.0,24.0,19.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2846.5,202.6,120.0,24.4,205.2,21.3,2461.3,127.2,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
29.0,,BTFRA21206199901,CHAUVEAU Sophie,FRA,0+1+0+2,3.0,12.0,112.0,,0,77.0,73.0,15.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2859.7,215.8,136.1,40.5,226.4,42.5,2453.3,119.2,0.0,0.0,1.0,2.0,0.0,3.0,100.0,100.0,80.0,60.0,100.0,70.0,85.0,Individual,world_cup
30.0,,BTCZE23105200001,VOBORNIKOVA Tereza,CZE,0+1+0+1,2.0,11.0,111.0,,0,35.0,53.0,38.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2860.0,216.1,120.2,24.6,217.6,33.7,2522.4,188.3,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
31.0,,BTFRA20910199601,SIMON Julia,FRA,0+0+1+3,4.0,10.0,,y,0,12.0,9.0,8.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2862.2,218.3,109.7,14.1,198.0,14.1,2424.2,90.1,0.0,1.0,0.0,3.0,1.0,3.0,100.0,80.0,100.0,40.0,90.0,70.0,80.0,Individual,world_cup
32.0,,BTSUI20902199401,GASPARIN Aita,SUI,0+1+0+1,2.0,9.0,,,0,31.0,36.0,44.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2867.9,224.0,119.5,23.9,210.3,26.4,2537.6,203.5,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
33.0,,BTEST20401199501,TOMINGAS Tuuli,EST,1+0+0+1,2.0,8.0,108.0,,0,66.0,75.0,41.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2882.6,238.7,131.1,35.5,227.6,43.7,2535.0,200.9,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
34.0,,BTSLO20804200301,REPINC Lena,SLO,0+0+2+0,2.0,7.0,107.0,,0,61.0,77.0,42.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2884.2,240.3,128.6,33.0,228.5,44.6,2535.7,201.6,0.0,2.0,0.0,0.0,2.0,0.0,100.0,60.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
35.0,,BTITA22803200101,AUCHENTALLER Hannah,ITA,0+0+2+0,2.0,6.0,,,0,33.0,41.0,50.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2885.7,241.8,119.9,24.3,213.0,29.1,2552.7,218.6,0.0,2.0,0.0,0.0,2.0,0.0,100.0,60.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
36.0,,BTUSA23007199301,DICKINSON Kelsey,USA,0+0+0+1,1.0,5.0,105.0,,0,49.0,47.0,69.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2887.1,243.2,123.4,27.8,214.3,30.4,2612.8,278.7,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
37.0,,BTUSA22705199201,IRWIN Deedra,USA,1+1+0+1,3.0,4.0,104.0,,0,54.0,76.0,24.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2888.0,244.1,124.3,28.7,228.0,44.1,2480.0,145.9,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
38.0,,BTGER22611199701,KEBINGER Hanna,GER,1+0+2+0,3.0,3.0,,,0,7.0,15.0,33.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2889.4,245.5,107.1,11.5,201.0,17.1,2508.4,174.3,1.0,2.0,0.0,0.0,3.0,0.0,80.0,60.0,100.0,100.0,70.0,100.0,85.0,Individual,world_cup
39.0,,BTSWE22602199901,OEBERG Elvira,SWE,1+2+1+2,6.0,2.0,102.0,b,0,19.0,7.0,1.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2891.0,247.1,114.6,19.0,196.9,13.0,2334.1,0.0,1.0,1.0,2.0,2.0,2.0,4.0,80.0,80.0,60.0,60.0,80.0,60.0,70.0,Individual,world_cup
40.0,,BTUKR22509199701,KRYVONOS Anna,UKR,0+0+0+2,2.0,1.0,101.0,,0,30.0,30.0,55.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2892.1,248.2,119.4,23.8,208.2,24.3,2563.9,229.8,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,Individual,world_cup
41.0,,BTUKR21206199201,GHILENKO Alla,MDA,0+1+0+0,1.0,,100.0,,0,2.0,2.0,79.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2896.5,252.6,99.8,4.2,190.0,6.1,2646.5,312.4,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
42.0,,BTFRA20211199501,CHEVALIER Chloe,FRA,1+0+1+1,3.0,,,,0,59.0,57.0,31.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2897.5,253.6,126.6,31.0,219.3,35.4,2498.2,164.1,1.0,1.0,0.0,1.0,2.0,1.0,80.0,80.0,100.0,80.0,80.0,90.0,85.0,Individual,world_cup
43.0,,BTUKR23105199901,DMYTRENKO Khrystyna,UKR,1+0+0+1,2.0,,98.0,,0,40.0,83.0,46.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2899.5,255.6,121.2,25.6,232.8,48.9,2546.7,212.6,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
44.0,,BTCZE20301199701,DAVIDOVA Marketa,CZE,0+2+1+2,5.0,,97.0,,0,26.0,18.0,6.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2908.7,264.8,117.9,22.3,201.8,17.9,2406.9,72.8,0.0,1.0,2.0,2.0,1.0,4.0,100.0,80.0,60.0,60.0,90.0,60.0,75.0,Individual,world_cup
45.0,,BTSLO21604199701,KLEMENCIC Polona,SLO,1+1+1+1,4.0,,96.0,,0,11.0,16.0,21.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2909.3,265.4,109.5,13.9,201.2,17.3,2468.1,134.0,1.0,1.0,1.0,1.0,2.0,2.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
46.0,,BTNOR20406200101,DOKKEN Frida,NOR,0+0+1+0,1.0,,,,0,68.0,70.0,73.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2910.0,266.1,132.2,36.6,224.6,40.7,2625.4,291.3,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
47.0,,BTRUS22610199002,AVVAKUMOVA Ekaterina,KOR,0+1+1+0,2.0,,94.0,,0,88.0,89.0,49.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2917.8,273.9,149.2,53.6,245.2,61.3,2552.6,218.5,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
48.0,,BTUKR20305199901,KYPIACHENKOVA Liubov,UKR,0+1+0+1,2.0,,,,0,73.0,65.0,58.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2918.5,274.6,134.0,38.4,222.9,39.0,2575.6,241.5,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
49.0,,BTCAN22909200001,PEIFFER Benita,CAN,1+0+0+0,1.0,,92.0,,0,96.0,95.0,65.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2918.8,274.9,162.2,66.6,257.6,73.7,2601.2,267.1,1.0,0.0,0.0,0.0,1.0,0.0,80.0,100.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
50.0,,BTSWE22803199001,BRORSSON Mona,SWE,0+1+1+0,2.0,,,,0,18.0,10.0,66.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2926.7,282.8,113.2,17.6,200.0,16.1,2606.7,272.6,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
51.0,,BTFRA22611199801,GUIGONNAT Gilonne,FRA,0+2+0+1,3.0,,,,0,75.0,61.0,43.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2938.1,294.2,134.1,38.5,221.1,37.2,2537.0,202.9,0.0,0.0,2.0,1.0,0.0,3.0,100.0,100.0,60.0,80.0,100.0,70.0,85.0,Individual,world_cup
52.0,,BTFIN20812199401,MINKKINEN Suvi,FIN,0+0+0+2,2.0,,89.0,,0,51.0,40.0,68.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2944.7,300.8,123.5,27.9,212.1,28.2,2612.6,278.5,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,Individual,world_cup
53.0,,BTPOL20909199801,SIDOROWICZ Natalia,POL,0+1+1+1,3.0,,88.0,,0,6.0,8.0,57.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2948.7,304.8,106.8,11.2,197.9,14.0,2570.8,236.7,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
54.0,,BTCAN21607199701,MOSER Nadia,CAN,1+0+1+0,2.0,,87.0,,0,4.0,12.0,77.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2958.0,314.1,105.2,9.6,200.7,16.8,2637.3,303.2,1.0,1.0,0.0,0.0,2.0,0.0,80.0,80.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
55.0,,BTSLO21706199501,LAMPIC Anamarija,SLO,2+1+0+3,6.0,,86.0,,0,78.0,84.0,3.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2962.0,318.1,136.3,40.7,233.1,49.2,2368.9,34.8,2.0,0.0,1.0,3.0,2.0,4.0,60.0,100.0,80.0,40.0,80.0,60.0,70.0,Individual,world_cup
56.0,,BTSWE23103199501,MAGNUSSON Anna,SWE,2+1+0+1,4.0,,,,0,23.0,25.0,39.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2968.3,324.4,115.7,20.1,205.6,21.7,2522.7,188.6,2.0,0.0,1.0,1.0,2.0,2.0,60.0,100.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
57.0,,BTLAT22004200101,BULINA Sanita,LAT,2+0+1+1,4.0,,84.0,,0,83.0,72.0,32.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2970.4,326.5,140.6,45.0,225.9,42.0,2504.5,170.4,2.0,1.0,0.0,1.0,3.0,1.0,60.0,80.0,100.0,80.0,70.0,90.0,80.0,Individual,world_cup
58.0,,BTEST23101199601,ERMITS Regina,EST,1+1+1+0,3.0,,83.0,,0,40.0,29.0,61.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2972.0,328.1,121.2,25.6,207.1,23.2,2584.9,250.8,1.0,1.0,1.0,0.0,2.0,1.0,80.0,80.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
59.0,,BTFIN22002200201,LEINAMO Sonja,FIN,1+1+0+1,3.0,,82.0,,0,91.0,91.0,47.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2980.2,336.3,154.5,58.9,250.2,66.3,2550.0,215.9,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
60.0,,BTROU22509199501,TOLMACHEVA Anastasia,ROU,1+1+0+1,3.0,,81.0,,0,21.0,26.0,64.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2982.9,339.0,115.4,19.8,205.9,22.0,2597.0,262.9,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
61.0,,BTPOL22907199702,CICHON Kamila,POL,1+1+0+0,2.0,,,,0,76.0,56.0,80.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2987.5,343.6,135.2,39.6,218.6,34.7,2648.9,314.8,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
62.0,,BTBUL22304200301,HRISTOVA Lora,BUL,0+2+0+0,2.0,,79.0,,0,58.0,59.0,81.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2988.5,344.6,126.2,30.6,219.4,35.5,2649.1,315.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,100.0,60.0,100.0,100.0,80.0,90.0,Individual,world_cup
63.0,,BTSUI20203200101,MEIER Lea,SUI,0+0+1+0,1.0,,,,0,82.0,96.0,88.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2995.8,351.9,140.3,44.7,263.5,79.6,2672.3,338.2,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
64.0,,BTFIN21710200101,KERANEN Noora,FIN,0+1+0+1,2.0,,77.0,,0,57.0,51.0,85.0,BT2324SWRLCP01SWIN,BT2324SWRLCP01,Oestersund,2023-11-26,2324,Female,2997.1,353.2,125.8,30.2,216.3,32.4,2660.8,326.7,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
